CONFIRMED_DATE,FUND_NUM,CLIENT_NAME,ACCOUNT_NAME,TRADE_NUM,FUND_CODE,FUND_NAME,ACTION,SHARES_CHANGED,MONEY_CHANGED,REMAINING_SHARES
20240126,TH6010001410,浦银理财,浦银理财天添盈增利10号现金管理产品,4685,603065,浦银惠享2号,赎回,"9,784.84","￥-9,710.29","9,784.84"
20240126,TH6010001419,浦银理财,浦银理财天添利进取1号理财产品,4694,603065,浦银惠享2号,赎回,"9,784.84","￥-9,710.29","9,784.84"
20240507,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,赎回,"9,260,000.00","￥-9,699,850.00","9,260,000.00"
20240418,TH0000004644,恒大人寿,恒大人寿保险有限公司-民安增益,501,999214,月月盈理财债券,赎回,"9,299,477.60","￥-9,696,565.29","9,299,477.60"
20240807,TH0000003069,德华安顾,德华安顾人寿保险有限公司,325,999220,民汇20号,赎回,"8,000,000.00","￥-9,679,200.00","8,000,000.00"
20240220,TH0000002440,民生通惠,民生通惠精选策略FOF1号资产管理产品,258,600964,泰山8号,赎回,"10,000,000.00","￥-9,653,000.00","10,000,000.00"
20240423,TH6010001738,国民养老,国民养老保险股份有限公司-投资02,5124,999261,汇通7号,赎回,"8,389,349.63","￥-9,616,711.48","8,389,349.63"
20240529,TH0000004879,建信保险,建信保险资产管理有限公司,526,999214,月月盈理财债券,赎回,"9,193,262.69","￥-9,614,314.12","9,193,262.69"
20240207,TH6010013802,申万宏源,申万宏源湘甄3号集合资产管理计划,5316,999220,民汇20号,赎回,"8,040,874.45","￥-9,608,844.97","8,040,874.45"
20240423,TH6010001002,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活15号集合资产管理计划,3755,600629,民汇48号,赎回,"8,683,051.43","￥-9,604,323.19","8,683,051.43"
20240430,TH0000001416,中韩人寿,中韩人寿保险有限公司,149,999214,月月盈理财债券,赎回,"9,200,000.00","￥-9,600,200.00","9,200,000.00"
20240821,TH0010000161,杭工信,杭工信-周添利2号集合资金信托计划,1623,999220,民汇20号,赎回,"7,910,000.00","￥-9,579,010.00","7,910,000.00"
20240621,TH0000002990,民生人寿,民生人寿保险股份有限公司-传统险,316,999216,聚鑫11号,赎回,"7,710,023.50","￥-9,506,458.98","7,710,023.50"
20240919,TH6010027921,国金证券,国金资管环球甄选美元债2号（QDII）单一资产管理计划,6379,601847,民汇62号,赎回,"8,992,805.76","￥-9,505,395.69","8,992,805.76"
20240529,TH0010000742,杭工信,杭工信-民惠周开型3号集合资金信托计划,2595,600629,民汇48号,赎回,"8,550,000.00","￥-9,476,820.00","8,550,000.00"
20240619,TH6010001266,上银理财,上银理财“易享利”系列开放式（3个月持有期）理财产品WPEK23M0301期,4437,601847,民汇62号,赎回,"8,990,000.00","￥-9,444,894.00","8,990,000.00"
20240807,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,赎回,"8,910,000.00","￥-9,393,813.00","8,910,000.00"
20240419,TH0010000864,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活6号集合资产管理计划,3012,600629,民汇48号,赎回,"8,458,245.21","￥-9,353,127.55","8,458,245.21"
20240417,TH0010000161,杭工信,杭工信-周添利2号集合资金信托计划,1623,999220,民汇20号,赎回,"7,770,000.00","￥-9,332,547.00","7,770,000.00"
20240508,TH6010000994,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活13号集合资产管理计划,3711,601847,民汇62号,赎回,"8,900,000.00","￥-9,323,640.00","8,900,000.00"
20240129,TH0010000827,北京人寿,北京人寿万能型保险2号,2871,999214,月月盈理财债券,赎回,"9,000,000.00","￥-9,322,200.00","9,000,000.00"
20240709,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,999265,和谐5号,赎回,"8,041,504.54","￥-9,308,041.51","8,041,504.54"
20240514,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,999261,汇通7号,赎回,"8,100,000.00","￥-9,298,800.00","8,100,000.00"
20240416,TH6010001245,东方财富,东方财富证券周周添利6号集合资产管理计划,4391,999261,汇通7号,赎回,"8,102,371.40","￥-9,282,886.91","8,102,371.40"
20240416,TH6010001247,东方财富,东方财富证券周周添利8号集合资产管理计划,4393,999261,汇通7号,赎回,"8,101,515.63","￥-9,281,906.46","8,101,515.63"
20240905,TH6010001679,三峡人寿,三峡人寿保险股份有限公司传统险,5053,999261,汇通7号,赎回,"8,000,000.00","￥-9,256,800.00","8,000,000.00"
20240401,TH0000000875,弘康人寿,弘康人寿保险股份有限公司,94,999218,量化选股3号,赎回,"9,988,764.94","￥-9,216,633.41","9,988,764.94"
20240109,TH6010001330,中信建投,中信建投雪利宝安盈7号FOF集合资产管理计划,4536,999261,汇通7号,赎回,"8,069,831.66","￥-9,172,977.65","8,069,831.66"
20240417,TH0010000876,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活8号集合资产管理计划,3071,999261,汇通7号,赎回,"8,000,000.00","￥-9,166,400.00","8,000,000.00"
20240318,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999220,民汇20号,赎回,"7,650,000.00","￥-9,166,230.00","7,650,000.00"
20240112,TH0010000163,杭工信,杭工信-周添利4号集合资金信托计划,1627,999220,民汇20号,赎回,"7,660,000.00","￥-9,136,082.00","7,660,000.00"
20240628,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,999237,周周盈,赎回,"7,552,870.09","￥-9,114,803.62","7,552,870.09"
20240402,TH0000006310,弘康人寿,弘康人寿保险股份有限公司-新兴动力,675,999237,周周盈,赎回,"7,546,536.98","￥-9,054,335.07","7,546,536.98"
20240321,TH6010001449,浦银理财,浦银理财季季鑫定开11号理财产品,4760,999220,民汇20号,赎回,"7,549,068.95","￥-9,048,314.04","7,549,068.95"
20240103,TH6010001323,德华安顾,德华安顾人寿保险有限公司-万能5,4510,999214,月月盈理财债券,赎回,"8,750,000.00","￥-9,045,750.00","8,750,000.00"
20240626,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,601847,民汇62号,赎回,"8,600,000.00","￥-9,039,460.00","8,600,000.00"
20240709,TH0000004330,万向信托,万向信托-TOF系列16号（周周盈系列1期集合资金信托计划）,470,999266,和谐6号,赎回,"7,786,035.26","￥-9,020,121.85","7,786,035.26"
20240709,TH0000004330,万向信托,万向信托-TOF系列16号（周周盈系列1期集合资金信托计划）,470,999267,和谐7号,赎回,"7,806,949.14","￥-9,019,368.34","7,806,949.14"
20240124,TH0010000742,杭工信,杭工信-民惠周开型3号集合资金信托计划,2595,600629,民汇48号,赎回,"8,210,000.00","￥-9,016,222.00","8,210,000.00"
20240709,TH0000004330,万向信托,万向信托-TOF系列16号（周周盈系列1期集合资金信托计划）,470,999265,和谐5号,赎回,"7,784,793.70","￥-9,010,898.71","7,784,793.70"
20240108,TH6010001444,浦银理财,浦银理财季季鑫定开6号理财产品,4755,999220,民汇20号,赎回,"7,549,069.00","￥-9,000,000.06","7,549,069.00"
20240722,TH6010001685,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活14号集合资产管理计划,5059,601847,民汇62号,赎回,"850,000.00","￥-894,965.00","850,000.00"
20240417,TH0000004341,万向信托,万向信托-TOF系列17号（周周盈系列1期集合资金信托计划）,471,999261,汇通7号,赎回,"780,000.00","￥-893,724.00","780,000.00"
20240530,TH0010000869,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活7号集合资产管理计划,3034,601847,民汇62号,赎回,"850,000.00","￥-891,735.00","850,000.00"
20240124,TH6010001466,浦银理财,浦银理财周周鑫稳健款最短持有期理财产品,4777,603077,浦银惠享3号,赎回,"89,365,500.00","￥-89,999,995.05","89,365,500.00"
20240513,TH6010001189,申万宏源,申万宏源沪甄优选4号集合资产管理计划,4190,601847,民汇62号,赎回,"85,444,663.23","￥-89,528,918.13","85,444,663.23"
20240424,TH6010001189,申万宏源,申万宏源沪甄优选4号集合资产管理计划,4190,999220,民汇20号,赎回,"74,416,563.65","￥-89,426,384.54","74,416,563.65"
20240424,TH6010017842,浦银理财,浦银理财季季鑫封闭式115号理财产品,5670,603077,浦银惠享3号,赎回,"87,826,515.52","￥-89,100,000.00","87,826,515.52"
20240513,TH6010001190,申万宏源,申万宏源沪甄优选5号集合资产管理计划,4191,601847,民汇62号,赎回,"84,963,188.00","￥-89,024,428.39","84,963,188.00"
20240222,TH0000004374,万向信托,万向信托-TOF系列20号（周周盈系列1期集合资金信托计划）,474,601847,民汇62号,赎回,"850,000.00","￥-885,360.00","850,000.00"
20240220,TH0000004352,万向信托,万向信托-TOF系列18号（周周盈系列1期集合资金信托计划）,472,601847,民汇62号,赎回,"850,000.00","￥-885,275.00","850,000.00"
20240129,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,601847,民汇62号,赎回,"850,000.00","￥-883,490.00","850,000.00"
20240307,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,600629,民汇48号,赎回,"800,000.00","￥-881,600.00","800,000.00"
20240424,TH6010001190,申万宏源,申万宏源沪甄优选5号集合资产管理计划,4191,999220,民汇20号,赎回,"73,997,231.06","￥-88,922,472.56","73,997,231.06"
20240315,TH6010001261,上银理财,上银理财“天天利”系列开放式理财产品1号WPTK21D01期,4432,600629,民汇48号,赎回,"80,000,000.00","￥-88,208,000.00","80,000,000.00"
20240111,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,600629,民汇48号,赎回,"800,000.00","￥-877,680.00","800,000.00"
20240412,TH0000004363,万向信托,万向信托-TOF系列19号（周周盈系列1期集合资金信托计划）,473,999237,周周盈,赎回,"730,000.00","￥-876,511.00","730,000.00"
20240110,TH0000004341,万向信托,万向信托-TOF系列17号（周周盈系列1期集合资金信托计划）,471,999261,汇通7号,赎回,"770,000.00","￥-875,336.00","770,000.00"
20240809,TH0010000869,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活7号集合资产管理计划,3034,601847,民汇62号,赎回,"830,000.00","￥-875,152.00","830,000.00"
20240105,TH6010001167,浙金信托,浙金汇债日日鑫2号债券投资集合资金信托计划,4122,999220,民汇20号,赎回,"730,000.00","￥-870,233.00","730,000.00"
20240919,TH0000000112,东吴人寿,东吴人寿保险股份有限公司-自有资金,11,999220,民汇20号,赎回,"72,404,335.20","￥-87,840,939.46","72,404,335.20"
20240619,TH6010001738,国民养老,国民养老保险股份有限公司-投资02,5124,999261,汇通7号,赎回,"75,606,750.36","￥-87,015,808.99","75,606,750.36"
20240711,TH0010000367,英大泰和,英大泰和人寿保险股份有限公司-资本补充债,2002,601855,日日盈货币,赎回,869.68,￥-869.68,869.68
20240806,TH0010000878,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活9号集合资产管理计划,3091,999261,汇通7号,赎回,"750,000.00","￥-866,175.00","750,000.00"
20240619,TH6010001685,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活14号集合资产管理计划,5059,999261,汇通7号,赎回,"750,000.00","￥-863,175.00","750,000.00"
20240802,TH6010001223,东海证券,东海证券海汇添益FOF1号集合资产管理计划,4310,999261,汇通7号,赎回,"747,186.57","￥-862,701.61","747,186.57"
20240328,TH0000001685,长城人寿,长城人寿-附加金钥匙,177,999214,月月盈理财债券,赎回,"83,352,433.94","￥-86,761,548.49","83,352,433.94"
20240522,TH0000003801,恒邦财产,恒邦财产保险股份有限公司,416,999214,月月盈理财债券,赎回,"82,935,111.67","￥-86,683,778.72","82,935,111.67"
20240925,TH0010000456,招商信诺,招商信诺人寿保险有限公司-万能,2138,999220,民汇20号,赎回,"71,122,797.20","￥-86,321,738.96","71,122,797.20"
20240129,TH0000004374,万向信托,万向信托-TOF系列20号（周周盈系列1期集合资金信托计划）,474,999220,民汇20号,赎回,"720,000.00","￥-859,680.00","720,000.00"
20240926,TH0010000844,万向信托,万向信托-TOF系列18号（周周盈系列2期集合资金信托计划）,2920,999261,汇通7号,赎回,"740,000.00","￥-857,438.00","740,000.00"
20240326,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,赎回,"820,000.00","￥-856,244.00","820,000.00"
20240816,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,601847,民汇62号,赎回,"810,000.00","￥-854,307.00","810,000.00"
20240220,TH0000000145,民生人寿,民生人寿保险股份有限公司-分红固收,14,602984,民汇70号B,赎回,"837,837.84","￥-852,500.00","837,837.84"
20240628,TH6010001223,东海证券,东海证券海汇添益FOF1号集合资产管理计划,4310,999261,汇通7号,赎回,"739,000.00","￥-851,180.20","739,000.00"
20240226,TH6010001460,浦银理财,浦银理财月月享盈定开5号理财产品,4771,999220,民汇20号,赎回,"71,500,000.00","￥-85,549,750.00","71,500,000.00"
20240927,TH6010001460,浦银理财,浦银理财月月享盈定开5号理财产品,4771,603359,浦银惠享5号,赎回,"83,851,238.04","￥-85,511,492.55","83,851,238.04"
20240926,TH0010000851,招商信诺,招商信诺资管壹招信鑫2号产品,2952,999214,月月盈理财债券,赎回,"81,024,433.07","￥-85,456,469.56","81,024,433.07"
20240625,TH0000005443,民生人寿,民生人寿保险股份有限公司-2020资本补充债,584,999268,和谐8号,赎回,"73,333,412.70","￥-85,000,758.66","73,333,412.70"
20240515,TH0010000843,万向信托,万向信托-TOF系列17号（周周盈系列2期集合资金信托计划）,2919,999261,汇通7号,赎回,"740,000.00","￥-849,594.00","740,000.00"
20240923,TH0010000832,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活2号集合资产管理计划,2894,601847,民汇62号,赎回,"800,000.00","￥-845,680.00","800,000.00"
20240711,TH0010000739,合众健康,合众健康产业项目管理（沈阳）有限公司,2592,999220,民汇20号,赎回,"700,000.00","￥-845,320.00","700,000.00"
20240913,TH0010000834,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活3号集合资产管理计划,2910,601847,民汇62号,赎回,"800,000.00","￥-845,280.00","800,000.00"
20240129,TH0000002440,民生通惠,民生通惠精选策略FOF1号资产管理产品,258,999218,量化选股3号,赎回,"937,164.25","￥-845,134.72","937,164.25"
20240828,TH0010000843,万向信托,万向信托-TOF系列17号（周周盈系列2期集合资金信托计划）,2919,601847,民汇62号,赎回,"800,000.00","￥-844,320.00","800,000.00"
20240809,TH6010001241,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享3号集合资产管理计划,4380,601847,民汇62号,赎回,"800,000.00","￥-843,520.00","800,000.00"
20240517,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,999220,民汇20号,赎回,"700,000.00","￥-842,380.00","700,000.00"
20240719,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,601847,民汇62号,赎回,"800,000.00","￥-842,240.00","800,000.00"
20240823,TH0000006444,北京人寿,北京人寿分红型保险2号,689,999214,月月盈理财债券,赎回,"800,000.00","￥-841,680.00","800,000.00"
